sample_id,num_0,num_1,num_2,num_3,num_4,cat_0,cat_1,cat_2,label
sample_44_00597,0.3037332355009216,0.12777987954574824,0.23832564527510486,-0.22574138274617897,-0.8071944538796934,2,0,0,0.15628139502711735
sample_44_00598,-1.5117110616602119,1.00816038218945,-0.3328639759299376,1.053742638623639,0.5747633771100018,2,2,0,-2.829112617315124
sample_44_00599,-2.2186032415835317,0.5694625510161557,-0.32612462630631106,0.7751423057184987,-1.0516160344411678,3,3,3,-4.925544095945915
sample_44_00600,0.8413973019090519,1.8402185481788447,-1.954839883277214,-0.21446625437247302,0.1526972354276733,2,3,0,0.2777892161999471
sample_44_00601,0.8272776795777589,0.8028260905300458,-0.729047247630085,0.15950289081931057,0.8761214927557377,0,1,1,1.0302345216802216
sample_44_00602,-0.8076703543067423,0.06751248810853938,-0.27387933818540305,-0.0028894868463706052,-1.972491713405122,0,0,1,-4.146043138811837
sample_44_00603,0.6695729502783879,-0.12689150091684456,0.7908698792997827,0.9405574490976276,0.8232536196819014,2,1,3,2.8778793470217128
sample_44_00604,0.8560750376161504,0.8809447647423864,1.5353626420586692,-0.3874956871860129,-1.8020899804118935,2,2,2,-1.5723029304289657
sample_44_00605,-0.010175597332570535,0.10556569388827121,0.8000005265686123,0.3158395690537055,-0.28162813616072885,2,0,1,0.10904809133212756
sample_44_00606,1.0750857078587661,-0.15006528269546388,-1.3382053321042926,-2.0657832493709556,-0.574649773030393,0,3,1,2.6775833704222975
sample_44_00607,2.185676131264298,-0.028154482479003717,-0.5084059588373657,0.11235372302166216,-1.6265252717412428,3,1,2,3.474764594392043
sample_44_00608,1.6498821355946982,-1.1621106042894433,-1.0273566683216744,-0.47420124644805167,1.3458154437364485,0,3,2,4.787722760018676
sample_44_00609,1.088403477067329,0.6832048171269242,0.5503829239073592,-1.9293547122697208,1.5261067186392652,1,0,3,1.707764604504425
sample_44_00610,0.46201553116313454,-0.49920891660954037,-1.008930848607087,0.5387065902960583,-1.1627405270662114,0,0,3,0.21550176823267148
sample_44_00611,-0.39220304590379407,1.9400913060566318,-0.49248600628620315,0.24236420504245437,-0.08098626777362741,2,0,0,-2.763044180118007
sample_44_00612,1.3620795931259482,-0.5333225466297042,1.0298493181090396,1.1616246853152676,0.65633181240041,3,0,3,5.323670489163964
sample_44_00613,-0.1988580855526768,0.9091971390346173,-0.7116551813255296,-2.2086456993910093,0.6882580790119146,1,0,3,-1.4017620210133463
sample_44_00614,-0.8653332216189621,0.010208727112739718,0.3158412208622321,1.4649894983322564,-1.2537414191501455,1,1,3,-3.4781714397884897
sample_44_00615,1.2582221831597975,0.3941553559312729,-0.339880434471021,-0.2526698303670222,0.09945932399299849,3,3,0,3.99227465796175
sample_44_00616,1.0262258172430743,0.45138883542577246,-0.8554127700938685,-0.8669992106520514,0.01137709321669824,1,3,3,0.8918774306975791
sample_44_00617,-1.3238285538485373,2.065371437885646,1.812938564796952,-0.10733968443345561,0.7767179762856404,1,0,2,-4.764043853176685
sample_44_00618,-1.7752444404218284,2.8123607481926527,-1.0953647661336736,-1.3020446241912882,2.950753969757209,3,0,1,-3.4447973677725523
sample_44_00619,-0.23612176340858934,0.9531275650080384,-0.8747502125071234,0.19072512272907266,0.8581333267900911,3,1,2,0.06677405912098239
sample_44_00620,0.6470117162058207,0.26073129726758404,0.29235485622435736,0.45623235644163135,0.8317254226269626,2,3,2,2.7391579037670017
sample_44_00621,1.7081926248330548,-0.3168881870041978,-0.0820505837312506,-0.4900245745570426,-0.11417046576538821,1,1,0,3.7437042814865156
sample_44_00622,-0.06268114906191319,0.47622064796226893,-0.20508338149198166,2.2249241160872373,0.8322869349204601,2,0,1,0.4058075980821871
sample_44_00623,0.5664231942697676,0.9945875023389561,-0.016783318738750348,1.7039872219603427,-0.8791899360372734,0,3,3,-1.6842625162187892
sample_44_00624,-0.9382419430611353,0.612465738203772,0.31677438690556536,-0.18293072581282882,-0.6360757523072703,0,2,1,-4.090231924465993
sample_44_00625,-0.5207027406076304,2.2033288844022985,0.8756789591982016,-2.387686437985913,0.7647708501206496,0,0,2,-3.5454792744640313
sample_44_00626,1.0104388668064526,1.0111109656825328,-0.4828095645130637,0.5173544975318002,1.3833014815467803,0,0,2,1.7548869887314829
sample_44_00627,0.32027998572135463,-0.37027438577408633,0.006378263567750091,0.8949532199372672,-0.9874693635040165,3,0,0,2.178898865289881
sample_44_00628,0.8751649719724552,-0.8023647209462191,0.11976194532870098,-0.48416702237854786,0.16971396619749088,0,1,3,2.6762193891871617
sample_44_00629,-1.0108719363893908,-0.41063968332247985,-0.004142743795789055,-1.120177505037583,-1.021497061024148,2,1,3,-1.9915821244180913
sample_44_00630,1.4093704205191802,0.5696621633256389,0.03822275711475889,0.17107782825123422,-0.36514008759776095,2,0,3,1.4475616402400528
sample_44_00631,0.6433396539790546,0.32652698829694093,-0.7408953018718609,-0.16094003505574322,0.034883172028881616,0,1,1,0.3188358980269823
sample_44_00632,0.21851305150960984,-1.3578020101806207,0.7229060880407094,-0.12997382294299167,0.5967900149120893,2,3,2,3.372639358084295
sample_44_00633,-0.4341512692639697,-1.250366530659139,-1.565240281427721,-2.068857716226854,-0.8620397127892251,1,1,3,0.22614468234890056
sample_44_00634,0.4244357308429497,1.6479256293524536,-0.13935246106766666,-1.2670752538323726,0.2048167661883157,3,2,0,0.021783002210943713
sample_44_00635,-0.1099113394042844,0.5028355418851964,-1.196446720371922,0.19114097051839563,-0.6656652502074368,0,1,0,-1.3231808954775
sample_44_00636,0.9187634628948979,-0.6164666750811181,0.2821638004903411,0.43169754147355993,1.3768215602754776,1,2,2,3.2655853680986024
sample_44_00637,-0.2674378550376236,-0.42688611314325076,-1.0284508793941214,-1.6741881117976078,0.2503495433192125,1,1,3,-0.2646271215565765
sample_44_00638,0.676046127746544,1.025873169575712,0.4695733800966418,2.7234174627010184,1.5944454317614967,0,0,3,0.46921113443437823
sample_44_00639,0.7631073076028297,0.5898571201684087,0.8325943738307168,-1.1003937720136698,0.32749310294703404,0,2,2,0.9211866865104698
sample_44_00640,-0.315912070896478,-0.12168517461944753,-0.012564134503319599,0.33709876136860234,-0.7652458545966889,2,3,0,-0.808140548595373
sample_44_00641,-0.8778699425928258,-0.8203865806165305,1.0317806503408395,-0.34690397740562934,-0.8988816227571957,1,1,1,-0.7827508152090965
sample_44_00642,1.0884722349247267,0.30128938258199944,0.14949437340524285,0.15367850721998938,-1.6841656957932984,2,3,2,1.2832150343586346
sample_44_00643,-0.7734242347835483,-1.195443071323595,-0.9783777281973471,0.22403528007554152,2.605400102912628,3,2,2,3.3483986043595655
sample_44_00644,1.3026941509860284,1.509575209876063,-1.1684437881728778,1.0834769873384187,0.03747314687738524,1,2,1,0.7098874257691599
sample_44_00645,-1.0127706844863413,-0.6331195079204425,0.7548501191225041,3.186725802669937,0.0047973562858520695,1,3,0,-0.7183621372996233
sample_44_00646,-0.09846359044826566,1.091915470105676,-0.6442741140762703,1.0007816251385417,1.1638150076663394,3,1,2,0.1268995259539976
sample_44_00647,1.5524416575536564,0.16064628752896365,-0.3435900141787508,-1.4213427483454928,1.9611528971965904,3,1,0,5.800274536598536
sample_44_00648,-2.3674028296945715,0.3528855914702366,0.35615826149998525,-0.11187169529747924,1.2708586119563265,2,0,1,-4.1818443549474145
sample_44_00649,2.3706667119128877,0.15429226401500878,0.9498529599362918,0.9629262190356821,-0.012148467437571966,0,0,2,4.710343345520814
sample_44_00650,0.26948848456178215,0.3113635747347411,-0.5778167528544409,0.8214003831817172,0.9116632326257901,2,2,2,1.5071582184913457
sample_44_00651,-0.08399197948980838,1.3358241547504548,-1.336117444777238,-1.2063045659836604,1.6789123059736362,3,1,3,-0.2832169054704474
sample_44_00652,-1.0783896481877866,1.1607887288971013,-0.9525491119735084,0.6708090357803429,0.3453089409200092,3,3,1,-1.6753780973465224
sample_44_00653,-0.16224065535999233,0.0732446396975766,-0.18656950099036532,-1.6413764406107065,0.6943637720891986,0,2,3,-0.7120509916611923
sample_44_00654,-0.8978905725362785,1.4173673441029089,0.974268614549127,-0.8912064906226593,1.154010708553827,3,1,2,-1.6351935436120377
sample_44_00655,-0.045832506760423324,-2.142120312729774,0.7642193792242516,-0.3817251642142671,-0.5811273012721677,2,3,1,2.6449388745855567
sample_44_00656,0.42914144262053344,0.9796137398174815,-0.06479073926348136,0.20432175306222994,-1.8638288934420322,0,0,1,-2.5918458644997218
sample_44_00657,-0.11610696472162385,-0.4671440304381505,-0.15537549584608945,0.9446192646680596,0.5878845679089483,2,0,3,1.7665205711768115
sample_44_00658,1.1084957163270512,-0.9824179638868558,-1.0757850001119482,0.7191466131694987,-0.7090476099786154,2,2,3,4.141577842256252
sample_44_00659,1.201124229460206,-1.2549990371025121,0.32551741730563877,0.24130149499190578,-2.654163906002582,1,0,0,3.629337442957015
sample_44_00660,0.0642140322953763,1.1845994884046527,0.16285574925108257,0.30587969696330275,0.29919562748403,1,3,1,-0.4088184233165555
sample_44_00661,-0.1025253960379524,0.18732896538894991,-0.8748338234170314,0.6806576318934284,0.09462594468528718,0,2,1,0.27185848038481086
sample_44_00662,-0.5864228508654146,-0.762218117279782,-0.1628686053859062,-0.0037428136368683096,-1.2615838177531316,1,1,0,-0.8194221180534164
sample_44_00663,-0.6067764296251728,2.690297789342513,0.5873043824022287,-0.5316865876480792,-0.6725316624116079,3,2,1,-5.168135326711965
sample_44_00664,-0.9678916867190102,-0.33721127299959347,0.09392337043577234,0.5129871145238022,1.6025166893445113,3,0,0,0.23156429439480242
sample_44_00665,0.6966331693818794,-2.098932181774476,-1.5885999621011877,-1.9222171830803383,-0.605867602715099,1,3,1,4.413229872286058
sample_44_00666,0.2008224399390873,0.07096642915053963,-2.1565683947923264,0.17598229166779125,-2.2076690162031944,3,3,3,-0.7836451989109926
sample_44_00667,0.04258226166085643,0.6074795490392892,0.22536432407047055,0.9017331423870283,-0.785938516536429,2,2,1,0.10119183930695252
sample_44_00668,-0.5741694724042474,-0.5660311801353786,-0.16050924688536433,-1.616311736873344,0.5630114754920118,2,3,2,0.5955160760651601
sample_44_00669,1.4805379991374275,0.09745848351662369,-0.9064045572689663,-0.2697311501001296,-1.1668880052018822,0,1,0,2.7376492316008387
sample_44_00670,-0.045575551621131624,-1.3368829356955327,-0.27398844889165225,-0.32693659176060813,-2.567437003922384,1,1,1,-0.6049954793827493
sample_44_00671,1.627453323598025,1.7308494021461915,-0.3161413217843514,1.3654944589108737,0.3191785280886189,1,2,0,2.3405093238551373
sample_44_00672,0.6080095635941862,0.6841739255727705,-1.6259232533507142,0.48611287277947646,-0.0023098323359487917,3,3,3,0.9614480287421248
sample_44_00673,1.0320038283326987,1.466034775486417,-0.5628293303235241,-1.8894375007279256,-0.4075245403512651,3,0,3,1.0234793546442358
sample_44_00674,-1.9174345093986362,0.7574851541206985,-0.3320886616035192,1.2741018526433698,-0.4332473548085047,3,2,2,-3.7706281125322145
sample_44_00675,1.8258770256526569,-2.15131626160934,0.352488955937392,-0.7126713321090892,-0.2300132093487806,0,0,0,6.328768049764946
sample_44_00676,1.787174506423953,-0.7181068737293798,0.07920670907220496,-0.0012836668453996517,1.043018085032782,2,1,2,6.493619389443904
sample_44_00677,-0.5504213687634921,-0.6027352909041118,-1.3197361102045768,0.4789691145886555,0.5868497991484181,2,1,2,0.5375253540986714
sample_44_00678,-2.616841732301823,-0.6224343586003862,0.3547242769565107,-0.3806244338694444,-0.2321522571143419,2,3,1,-3.230924173629388
sample_44_00679,-0.8917938905059338,0.9447499580513105,3.0396256302965483,-0.7458841314444106,-0.7003774640958619,0,1,1,-3.6551976015742893
sample_44_00680,-0.2799524884182874,1.0230877272261565,1.449410798328789,0.3195922160345436,0.17294536342160446,1,2,3,-1.9310188912948192
sample_44_00681,1.1031893418625436,-0.7116266865341151,0.6893400352873968,-0.9814263225353537,-0.20057082584867392,0,1,1,2.850023493399892
sample_44_00682,1.231730289630859,-0.7101355731181073,-0.4559026680033296,-1.2893145852866585,-1.75289572041057,1,2,0,2.572393629540494
sample_44_00683,0.7850131567928336,-0.7569070477476956,0.5269753694167799,-0.3238817045132141,-0.6622587775544768,1,0,2,2.27355892381782
sample_44_00684,1.2285506160527546,-0.9048742949909795,0.5351456588203924,-1.4282403154312284,-0.17019376003470468,2,1,0,3.5550452018362044
sample_44_00685,0.1277882224436973,1.1478200311166755,-0.09274700842379523,0.08317024762227247,1.3631867761906786,1,0,1,0.42716928559327927
sample_44_00686,-0.424944851405799,1.1032248414474697,1.5210025233644167,0.6576316892811315,0.34766331743451556,2,3,2,-1.6977678597446804
sample_44_00687,0.19222505508160104,0.876413903174938,-0.7454982373725204,-0.7916717507532713,-1.1301430768972285,2,0,0,-0.6590886703883916
sample_44_00688,-0.7075898006166007,-0.4399918212662388,1.7501460976153482,0.533010735747005,0.46606610580532765,0,0,0,-0.7755932533556142
sample_44_00689,-0.6337083706481318,1.0193544773575207,0.5455090854686092,0.14866221249780948,-0.43715044383249707,2,2,0,-1.9286026882856258
sample_44_00690,-1.0164723177614978,0.26358519132840214,-0.041715793875976466,-0.911601922251763,0.024648704414169824,2,2,3,-2.3218371400422866
sample_44_00691,-0.15374944827665163,0.93015290591363,-0.8636035607645164,-0.5383143470372868,-0.6782073918947388,3,1,3,-0.6428641825438655
sample_44_00692,0.45987877013672795,0.49228874727206623,-1.283033240976831,-0.1714659775421262,-0.3592291485529226,0,2,2,-1.2389419708313434
sample_44_00693,0.322525589918748,-1.0346338592556499,0.41129388566402214,0.3945580308951955,-0.821072670884333,3,0,1,3.4746858439968897
sample_44_00694,1.7082754004906722,-0.8095841637428801,-0.07225729778461808,0.7094705004632941,0.47044059547080436,3,3,1,5.924962833003854
sample_44_00695,-1.1617708341133082,0.11789690734052352,-1.1602555853684324,-0.2171768583759508,-1.4462445182905783,0,2,0,-3.4118459136480044
sample_44_00696,1.8910489723597508,1.6572587953992106,0.3759766119897465,-1.099721573763507,-0.6775765046672423,0,2,0,0.6917143800369651
sample_44_00697,2.753760713191834,-0.32331228003560925,-0.5626446962893192,1.2699290262957734,-1.6923009082890321,1,0,1,4.470439119138557
sample_44_00698,-2.1083461570225994,0.6639300044487557,-1.5641151369042094,0.43861984508166074,1.0844439341829024,2,2,0,-4.305505976433307
sample_44_00699,-0.2843515361515624,1.6029799935291942,-0.6934594170510138,-1.3584286571830149,-0.16224843666339112,0,2,2,-3.1721395014256646
sample_44_00700,0.043815925967443804,-0.9498841356100323,1.1487598860043335,-1.4024683763835872,0.29648214637425185,1,1,3,0.7052633994819916
sample_44_00701,1.806455785000613,1.1240599287191788,1.3831072226048609,1.3291545064907293,0.5297871744569832,2,0,0,3.1796540268964293
sample_44_00702,0.9560394387505531,0.1190959867416035,-2.961040590651995,0.1817268965089695,-2.533829236216491,3,2,2,1.4177597589670956
sample_44_00703,-1.6501961882956342,-0.09692601942537143,1.0379960754092787,-1.412440179873283,-2.346132184809546,1,2,3,-4.555929769917399
sample_44_00704,-1.2454807392739065,-1.684620583593477,0.12827865611710149,-1.6301929242475186,0.2406368226380268,1,3,0,0.9312974284027943
sample_44_00705,1.1715859824080097,0.30764395748306045,-0.008492416574666688,1.3445962589648168,0.42766049171400317,0,3,1,1.2246288880238025
sample_44_00706,0.5814798828527457,0.465791030426122,-2.7443924696187136,-0.7704143454445602,1.576200988796733,0,3,2,1.21754839605606
sample_44_00707,-0.9850269613286992,0.7161833021829506,-0.6536241048132095,0.04934663944469712,-1.6833112113577362,1,3,0,-3.798792647300064
sample_44_00708,-1.1040034254930997,-0.023990378385183597,0.18718413178953427,-1.3710788019851836,-1.7875983555764388,2,2,3,-3.697069987574036
sample_44_00709,0.686604629025595,0.6500134713239223,0.7329553190636101,1.5357919720097761,1.1195657363326437,2,0,3,2.2668631338287404
sample_44_00710,0.7401366380317369,0.8023269730982384,0.01684480991538839,0.06486731416049396,0.6277332837341371,3,0,3,1.7014575009003756
sample_44_00711,0.9629103030682353,1.9167313129631527,0.43637388171187796,0.6130069310446001,1.2519370443048408,0,2,2,-0.2361302469729905
sample_44_00712,0.3126772029014796,-0.6479707089677545,-0.12359868533955655,0.012945577374683848,-0.4838578863728621,0,2,2,0.7115275485981382
sample_44_00713,-0.9158225458311497,1.0656775697778338,1.5387544371879165,-0.8893047402006388,2.0894904517478916,2,1,3,-2.134329816591857
sample_44_00714,-1.528690305199598,0.5229655921577093,0.5200461014603692,-0.7910636883051169,1.217811148047894,2,2,1,-2.5285582782517486
sample_44_00715,-0.019853408283675135,0.07985528152327931,-1.0586242957951708,-2.1983250723346797,-1.1192064782690252,3,3,2,-0.4897079118423384
sample_44_00716,1.1306024771635728,-1.6204816090399767,-0.6066818836668622,-0.5622217143158194,-1.4027128892423835,3,3,3,4.978003442215796
sample_44_00717,-0.20411019745121506,0.07786135794784775,0.05189120063878105,0.9575373519375279,0.4907994505932791,1,2,1,0.1898126232375207
sample_44_00718,2.072733300094798,1.5956397371781108,0.2985571940562237,0.3738136748150393,-0.06489912167340307,0,3,0,1.9783780862884857
sample_44_00719,0.6816576651861871,-0.34628883962489154,0.2152463670436265,1.064872732817489,1.314066587524527,0,1,1,2.9427572990976514
sample_44_00720,1.0283815710477542,-0.259908108084618,0.2031346600841659,-1.2333031034341762,-1.8337547930959206,0,1,2,0.733650593645751
sample_44_00721,0.16295267906163724,1.6305640465333993,-2.442028366719128,-1.0875187667877055,1.1107360994018747,3,3,1,0.9048822210009333
sample_44_00722,0.6032583037955798,0.49621146646260195,0.2887771167251107,1.49251201294054,-0.2975930955550744,3,0,1,1.9506328372487542
sample_44_00723,-0.03964650382168098,-0.5424915228499867,-1.190126936956303,2.1281054603418603,-0.6067486645461396,2,1,0,1.4521484768979391
sample_44_00724,-1.561606207320741,0.6606916675799009,-2.242267041295475,0.1809439509834004,-1.8413738542523501,2,2,2,-4.9585216475986265
sample_44_00725,-0.10678633743623835,0.1878127810544128,-1.5935779199454065,0.6140253167057915,0.8004175798544383,3,0,1,2.176197274405137
sample_44_00726,0.5020106525889559,-1.4361509694552403,1.558405324243506,-0.09159577733836677,1.5716874814196058,0,2,0,3.5711653408700323
sample_44_00727,0.31583692681011655,1.4842891110147303,0.7907004994248895,-0.9633932766259007,1.2519876137226642,3,2,0,1.6294183846100152
sample_44_00728,-0.6266532884566495,-0.6883396229184192,-1.1028475355628538,0.513714332267168,0.35963531650187114,3,3,3,0.6111819271964695
sample_44_00729,0.3257150792572764,-1.9830725411071677,2.0311518227476455,0.6332993887901023,0.40841838179387724,3,2,2,5.251187229311595
sample_44_00730,0.013588399619542418,-0.3720662334633581,0.49434686656426063,1.4428651304177378,-1.3052873034973158,1,3,3,-0.7894354785431009
sample_44_00731,0.3770161288481705,-0.20634199504462106,0.47336823626404684,-1.3055934977831185,-0.13187533195596432,1,0,2,1.0292833197251845
sample_44_00732,0.7193411165668471,1.5156689038789082,0.362460340005934,1.8092687309685298,-0.052291809404534886,1,2,0,-0.4453343096879587
sample_44_00733,0.4596139117573446,-1.1332863705404672,0.5331197067173256,-0.5470009290831228,1.1938460642431585,0,0,3,1.0667387788908833
sample_44_00734,-1.579628698609157,-2.248609825201423,-1.9176593969963516,1.0528551699541802,-0.32236105641091817,1,3,2,-0.5627062729301184
sample_44_00735,0.17102705286800557,-0.15616687029631654,1.0902219158571642,-1.4227982569250688,-0.7579029550563134,2,3,1,0.35248953549208695
sample_44_00736,-0.21751550684240556,0.8455672300249883,-0.4565163100751713,0.41582974080632296,0.9569520940998919,3,2,2,-0.5644668063622086
sample_44_00737,0.271005741161596,-0.3285100800386503,0.4445614270083274,-0.18820768516379718,-1.300050884674234,0,0,3,-1.6575488139382366
sample_44_00738,-0.389535933883979,-1.25246770176074,1.177813351423536,-0.48201807825231574,-1.98179528716315,1,2,3,-0.4463635637637651
sample_44_00739,0.4538194825298661,1.7678825812381653,-0.994823979459574,0.7339741028583668,-1.6203773779843285,2,2,2,-3.0259765464307193
sample_44_00740,-0.4109186422927355,-0.05977256973872044,-0.09427332762095383,0.705679177664847,0.45793720356099776,0,1,2,-0.788586509832832
sample_44_00741,0.9898141140376369,0.7619818782012064,0.6773682202900934,-0.6386651186238117,-0.3905778268940685,3,0,3,1.8951762544917257
sample_44_00742,-0.9890654350987033,0.623827237668388,0.7398532919840678,0.3289126557173911,0.35283919057264973,2,0,2,-2.64948403691238
sample_44_00743,-1.7519703890093095,0.6608475468621083,-0.5562453250578413,0.7405682179037345,-0.023219713943941206,2,1,2,-4.082332757209704
sample_44_00744,0.7552323519424587,-0.13507673377066168,0.47664904262482344,-0.4385140800804758,1.36946150865284,2,2,2,3.897269838437084
sample_44_00745,-0.8393466502407877,-0.7899985587049302,-1.072840910942332,0.5267620556845244,-0.2034491462272931,2,0,2,-0.2921191392701158
sample_44_00746,-0.18609102650101322,0.8117231637977944,0.15769814539875737,0.9950586773811854,-0.24705202674319843,2,0,2,-1.456777594130161
sample_44_00747,1.2976809850619562,-0.1929445623081851,-0.07384619127633164,1.993481234651039,-0.8339899033608974,0,0,0,1.1705387110104541
sample_44_00748,0.33880293667952105,-1.4203587349499287,-0.0152958009121833,-0.9796655125637366,1.2209379334059922,3,2,1,5.722062950413474
sample_44_00749,0.23028112294351896,-0.5481433609023647,-0.17404148578356807,-0.6791944479556443,0.8796650084567761,2,2,1,2.6243444964964655
sample_44_00750,-0.2649422329859062,0.41824767284239284,0.28799850961543594,0.41321481529808574,1.9050168737920257,3,2,1,0.9542372711588294
sample_44_00751,-0.6272516109886476,0.13801380006761918,-1.581525290109217,0.179501329087407,-0.2574274463004065,0,0,1,-1.4880092007228634
sample_44_00752,1.3293844963896353,0.531359952688344,-0.7823504731426479,-0.8038400862644051,1.062732302121329,0,3,0,2.505814383052488
sample_44_00753,-0.50988324510444,-0.5964784154001002,-0.06566802856954443,0.49395524159706716,-0.27316140971945946,3,0,3,0.37363392957678243
sample_44_00754,0.06110608522852045,-0.4321635845750815,-1.3913792843780965,-1.5837475918948838,-1.598577687920039,2,0,2,-0.3337538426773962
sample_44_00755,-0.8132014046588035,0.14948899314370676,0.3747067096333825,-0.22565744228446646,1.982799409259063,2,0,1,0.8544663383510656
sample_44_00756,-0.5302891133480017,0.6946336696665207,-0.8067267920827589,-0.4989077260866107,0.37594953177824403,0,1,3,-2.2159218009086588
sample_44_00757,-0.7394070514506837,-1.4491914218194413,-1.8328811970609153,-1.5987452626226681,0.8239745667187423,0,1,1,0.8722513381413146
sample_44_00758,-0.030484148516309668,-0.624285635369554,-0.5793192220015486,-1.4015665722099668,-0.5204059932764054,3,0,2,1.4698714736655045
sample_44_00759,-0.25499670146329095,0.6040767556405354,3.146025692963824,0.27113690504645105,-0.6853392757182146,1,3,0,-0.6900784427554032
sample_44_00760,0.4957343439453117,0.34530228807721675,-1.0646835789105977,-0.43458403620366476,-0.11111434334330582,0,2,0,0.46232377441040123
sample_44_00761,-0.746906169755444,-0.13134555548440502,1.1838885773565626,1.108096960405251,-0.594674509229773,1,0,3,-2.250217034295759
sample_44_00762,-0.1233104281956159,0.019863613905448912,-0.23929035201934018,0.24397977956728803,-1.4965576918330579,0,3,3,-1.521542190826782
sample_44_00763,0.005285627928845033,-0.9573333145353311,0.5075557299988929,-0.5266359930020584,-1.8719559566880557,0,3,1,-0.6245816684073703
sample_44_00764,0.358820309195751,-1.1123467048837372,0.7310013711147111,-1.583500845677706,0.8318840211649788,1,3,1,3.3388313208606615
sample_44_00765,-0.9035216368256563,2.601537862260478,0.4600613358330493,1.5956993390555547,0.8220890527368928,1,0,1,-5.405997001110009
sample_44_00766,0.2986293131291604,-1.5622781930742562,1.2600339802536935,0.5131099641180059,0.04935201668908222,0,3,3,1.7918975853627084
sample_44_00767,0.5150323960439538,0.3077929573658725,0.7256837130507124,-0.9554672631454215,0.5818388757729505,1,2,2,0.7559839301627642
sample_44_00768,-0.6775159695264296,-1.066546655371279,0.07375582435429967,-1.4170998659400562,-0.3235694989050954,2,3,2,0.762093292353312
sample_44_00769,-0.8701224726774766,-0.3747232298674721,0.9221987639015311,0.2397192468815544,-0.02249347777682101,0,1,2,-1.1774958972077214
sample_44_00770,0.4690319037927657,-0.7469271558579689,0.8683752576218612,0.6483484999003124,0.7613756899562667,1,3,0,2.9459955874930435
sample_44_00771,-0.5522620562564702,0.00560157334273971,1.143033102225793,0.2178135838770059,0.47586282106083355,0,3,1,-0.6071759606661695
sample_44_00772,-0.6975943776253055,-0.7206219991062136,-0.5709515987103174,-1.296312193242543,0.38246291053555254,0,2,1,-0.3044278857088375
sample_44_00773,0.1810099721803471,-0.4569713757612246,1.3408284940448114,-1.5990839557651046,1.5386699349544313,3,3,1,3.87950395194552
sample_44_00774,0.6493258896790253,-0.08468689627441003,0.6149638021390913,1.8309748528605843,-0.10084285860603287,2,3,3,1.2024036386422892
sample_44_00775,2.160595655955733,-0.7547507311206123,-2.4704250884570924,-0.7469894321919857,1.9595829815002805,2,1,3,7.408234185531933
sample_44_00776,1.3055148427207475,-0.2974745835053633,-1.5281350252581696,0.03550030188444163,0.09354935259857917,0,0,3,2.307192455907686
sample_44_00777,-0.09860474568723689,-2.287816012803089,-0.598767070921542,0.31021039944909856,0.6574431703752113,3,2,0,5.329542463140671
sample_44_00778,-1.199932287526884,-0.9460406847260252,-0.13031916524977732,0.9319825688688387,1.2882831309484124,0,1,1,1.0499499609608969
sample_44_00779,-0.7331036578573049,-0.35218899218398536,0.5473703680250706,0.4065854428498856,-0.6315259323826018,2,0,0,-0.29304141249243687
sample_44_00780,-1.5494705038779362,-0.5908296502456996,-0.6711559628456653,1.13949917984429,-0.4992628113921255,2,1,2,-1.4038162656443172
sample_44_00781,-1.2617619614977313,0.6972941963036506,0.8801204458541254,1.463682040669923,0.06494379808510964,2,1,3,-2.722785757832853
sample_44_00782,-0.5234041902507767,-0.28457163000454233,-1.931880149327392,-0.011054985492600904,-1.2851656084330323,1,2,3,-2.652428844462763
sample_44_00783,-0.34504272693764404,-0.3725052939402655,-1.854564253234651,0.5766898121200672,-0.9807015161080956,0,3,2,-1.2022267519843126
sample_44_00784,0.2966429938780482,-0.40405465049929534,0.66041329391135,-0.8689787051318205,1.3901600629137691,0,2,1,2.6080676822607964
sample_44_00785,-0.3068189348502303,0.9449744391335306,1.3568180810130812,-0.8901148628094483,0.7840480701381054,1,1,3,-2.417839178595543
sample_44_00786,-1.0174082399937465,-0.3193887768461378,0.3049217783731264,0.22304337080752473,-0.4025549012378599,0,1,3,-3.0179521220813244
sample_44_00787,-1.2493369256254387,-0.023353361299696604,-0.9987489737782189,1.2028849352718627,-0.8842631193991681,2,3,3,-1.1899430856909636
sample_44_00788,-0.38777501521828517,-0.03273527692415788,-2.3305328352222388,-0.7343245843195322,0.7230053708169916,3,0,3,0.6621828017740025
sample_44_00789,1.1459524995674777,0.3075632458812449,0.16956277821852414,-0.08170582964288149,-0.5282556689374805,2,2,2,1.705073242852315
sample_44_00790,1.3895544367319066,1.2471411894875901,-0.9371048360428662,-0.10201098415743413,0.8822013454944375,2,1,0,2.6487832310360835
sample_44_00791,0.20819408683076374,0.25599655934810095,0.7683101376322957,0.34522448260485183,-0.9210384134779456,1,0,1,-0.8623260795844141
sample_44_00792,0.5346637355192873,0.5786038756745843,0.18100083484031007,-0.15454227906324147,-0.21464108351408215,3,0,1,1.3517147789272268
sample_44_00793,-1.1920228884159854,-0.9518843463173727,-0.750891015489978,1.9868098454952006,0.6064074791621836,1,3,2,-0.3400437643688181
sample_44_00794,-0.30663500922496084,0.8634070892020427,0.8325723440899608,-0.19926788016547764,0.8485659756098171,1,0,0,-0.8532209557090443
sample_44_00795,-0.4095647158550834,-1.687474999342465,-0.2405970998639127,0.6672643741421289,1.8115317032104212,3,2,2,4.888470858499057
